Subject,Time,Run,fROI,value,Sentences,Sentences_deriv,Nonwords,Nonwords_deriv,R1,R2,R3,R4,R5,R6
301,99,1,2,1056.662162,1.13055918,0.021093314,0,0,0.029272008,0.011333153,0.048236062,0.000699077,-0.00100844,-0.001030661
301,99,1,1,883.5405405,1.13055918,0.021093314,0,0,0.029272008,0.011333153,0.048236062,0.000699077,-0.00100844,-0.001030661
301,99,2,4,629.7607362,0,0,1.13055918,0.021093314,-0.00013397,-0.02061784,0.084742972,-1.75E-05,-0.001526952,0.001507851
301,99,2,5,619.6677966,0,0,1.13055918,0.021093314,-0.00013397,-0.02061784,0.084742972,-1.75E-05,-0.001526952,0.001507851
301,99,2,3,846.2391304,0,0,1.13055918,0.021093314,-0.00013397,-0.02061784,0.084742972,-1.75E-05,-0.001526952,0.001507851
301,99,2,2,1033.594595,0,0,1.13055918,0.021093314,-0.00013397,-0.02061784,0.084742972,-1.75E-05,-0.001526952,0.001507851
301,99,2,1,853.9189189,0,0,1.13055918,0.021093314,-0.00013397,-0.02061784,0.084742972,-1.75E-05,-0.001526952,0.001507851
376,1,1,1,744.7027027,0,0,0,0,-0.008454419,0.010368945,-0.001395238,-0.000832745,-0.000303438,0.000114398
376,1,1,2,903.2702703,0,0,0,0,-0.008454419,0.010368945,-0.001395238,-0.000832745,-0.000303438,0.000114398
376,1,1,3,994.7608696,0,0,0,0,-0.008454419,0.010368945,-0.001395238,-0.000832745,-0.000303438,0.000114398
376,1,1,5,648.3627119,0,0,0,0,-0.008454419,0.010368945,-0.001395238,-0.000832745,-0.000303438,0.000114398
376,1,1,4,580.4294479,0,0,0,0,-0.008454419,0.010368945,-0.001395238,-0.000832745,-0.000303438,0.000114398
376,1,2,1,735.9459459,0,0,0,0,0.004026174,0.055883377,-0.008973437,-0.001701343,-1.48E-05,-1.19E-05
376,1,2,2,901.4864865,0,0,0,0,0.004026174,0.055883377,-0.008973437,-0.001701343,-1.48E-05,-1.19E-05
376,1,2,3,987.8695652,0,0,0,0,0.004026174,0.055883377,-0.008973437,-0.001701343,-1.48E-05,-1.19E-05
376,1,2,5,651.3152542,0,0,0,0,0.004026174,0.055883377,-0.008973437,-0.001701343,-1.48E-05,-1.19E-05
376,1,2,4,582.2208589,0,0,0,0,0.004026174,0.055883377,-0.008973437,-0.001701343,-1.48E-05,-1.19E-05
376,10,1,4,583.1349693,0.447618185,0.197217164,0,0,0.008174352,0.034648556,-0.021732384,-0.000241279,-0.000247868,7.83E-05
376,10,1,5,652.3457627,0.447618185,0.197217164,0,0,0.008174352,0.034648556,-0.021732384,-0.000241279,-0.000247868,7.83E-05
376,10,1,3,1001.804348,0.447618185,0.197217164,0,0,0.008174352,0.034648556,-0.021732384,-0.000241279,-0.000247868,7.83E-05
376,10,1,2,911.2837838,0.447618185,0.197217164,0,0,0.008174352,0.034648556,-0.021732384,-0.000241279,-0.000247868,7.83E-05
376,10,1,1,751.6756757,0.447618185,0.197217164,0,0,0.008174352,0.034648556,-0.021732384,-0.000241279,-0.000247868,7.83E-05
376,10,2,4,582.8220859,0,0,0.447618185,0.197217164,-0.024545492,0.061857209,-0.005237285,-0.001527181,0.000610943,0.00042161
376,10,2,5,650.1627119,0,0,0.447618185,0.197217164,-0.024545492,0.061857209,-0.005237285,-0.001527181,0.000610943,0.00042161
376,10,2,3,979.3695652,0,0,0.447618185,0.197217164,-0.024545492,0.061857209,-0.005237285,-0.001527181,0.000610943,0.00042161
376,10,2,2,903.527027,0,0,0.447618185,0.197217164,-0.024545492,0.061857209,-0.005237285,-0.001527181,0.000610943,0.00042161
376,10,2,1,744.9459459,0,0,0.447618185,0.197217164,-0.024545492,0.061857209,-0.005237285,-0.001527181,0.000610943,0.00042161
376,100,1,5,654.9762712,1.138460086,-0.013696478,0,0,-0.012413161,-0.034330353,0.038116312,0.000212882,0.000441675,7.41E-05
376,100,1,4,588.7852761,1.138460086,-0.013696478,0,0,-0.012413161,-0.034330353,0.038116312,0.000212882,0.000441675,7.41E-05
376,100,1,2,913.7297297,1.138460086,-0.013696478,0,0,-0.012413161,-0.034330353,0.038116312,0.000212882,0.000441675,7.41E-05
376,100,1,3,999.673913,1.138460086,-0.013696478,0,0,-0.012413161,-0.034330353,0.038116312,0.000212882,0.000441675,7.41E-05
376,100,1,1,755.7027027,1.138460086,-0.013696478,0,0,-0.012413161,-0.034330353,0.038116312,0.000212882,0.000441675,7.41E-05
376,100,2,5,655.6542373,0,0,1.138460086,-0.013696478,0.00845516,0.022432034,-0.019619942,-0.001491942,-0.000606502,-8.23E-05
376,100,2,4,587.8527607,0,0,1.138460086,-0.013696478,0.00845516,0.022432034,-0.019619942,-0.001491942,-0.000606502,-8.23E-05
376,100,2,2,906.4864865,0,0,1.138460086,-0.013696478,0.00845516,0.022432034,-0.019619942,-0.001491942,-0.000606502,-8.23E-05
376,100,2,3,983.1086957,0,0,1.138460086,-0.013696478,0.00845516,0.022432034,-0.019619942,-0.001491942,-0.000606502,-8.23E-05
376,100,2,1,746.4864865,0,0,1.138460086,-0.013696478,0.00845516,0.022432034,-0.019619942,-0.001491942,-0.000606502,-8.23E-05
376,101,1,5,654.1762712,1.110665364,-0.026905042,0,0,-0.010745497,-0.029495514,0.037827992,0.000343558,0.000439375,0.000175304
376,101,1,1,754.3513514,1.110665364,-0.026905042,0,0,-0.010745497,-0.029495514,0.037827992,0.000343558,0.000439375,0.000175304
376,101,1,3,1000.326087,1.110665364,-0.026905042,0,0,-0.010745497,-0.029495514,0.037827992,0.000343558,0.000439375,0.000175304
376,101,1,4,588.3496933,1.110665364,-0.026905042,0,0,-0.010745497,-0.029495514,0.037827992,0.000343558,0.000439375,0.000175304
376,101,1,2,912.4864865,1.110665364,-0.026905042,0,0,-0.010745497,-0.029495514,0.037827992,0.000343558,0.000439375,0.000175304
376,101,2,5,654.3457627,0,0,1.110665364,-0.026905042,0.011694885,0.020674285,-0.032467959,-0.000825563,-0.000644618,-0.000237133
376,101,2,1,744.7297297,0,0,1.110665364,-0.026905042,0.011694885,0.020674285,-0.032467959,-0.000825563,-0.000644618,-0.000237133
376,101,2,3,982,0,0,1.110665364,-0.026905042,0.011694885,0.020674285,-0.032467959,-0.000825563,-0.000644618,-0.000237133
376,101,2,4,586.601227,0,0,1.110665364,-0.026905042,0.011694885,0.020674285,-0.032467959,-0.000825563,-0.000644618,-0.000237133
376,101,2,2,908.5675676,0,0,1.110665364,-0.026905042,0.011694885,0.020674285,-0.032467959,-0.000825563,-0.000644618,-0.000237133
376,102,1,4,586.0552147,1.074317529,-0.028344618,0,0,-0.009024455,-0.021677647,0.046120894,0.000174741,0.000620326,4.10E-05
376,102,1,5,651.7864407,1.074317529,-0.028344618,0,0,-0.009024455,-0.021677647,0.046120894,0.000174741,0.000620326,4.10E-05
376,102,1,2,913.0810811,1.074317529,-0.028344618,0,0,-0.009024455,-0.021677647,0.046120894,0.000174741,0.000620326,4.10E-05
376,102,1,3,998.8695652,1.074317529,-0.028344618,0,0,-0.009024455,-0.021677647,0.046120894,0.000174741,0.000620326,4.10E-05
376,102,1,1,745.1351351,1.074317529,-0.028344618,0,0,-0.009024455,-0.021677647,0.046120894,0.000174741,0.000620326,4.10E-05
376,102,2,4,588.3558282,0,0,1.074317529,-0.028344618,0.02123251,0.032906996,-0.008004171,-0.001037034,-0.000521199,-0.000326616
376,102,2,5,655.0101695,0,0,1.074317529,-0.028344618,0.02123251,0.032906996,-0.008004171,-0.001037034,-0.000521199,-0.000326616
376,102,2,2,908.3243243,0,0,1.074317529,-0.028344618,0.02123251,0.032906996,-0.008004171,-0.001037034,-0.000521199,-0.000326616
376,102,2,3,983.0217391,0,0,1.074317529,-0.028344618,0.02123251,0.032906996,-0.008004171,-0.001037034,-0.000521199,-0.000326616
376,102,2,1,744.6486486,0,0,1.074317529,-0.028344618,0.02123251,0.032906996,-0.008004171,-0.001037034,-0.000521199,-0.000326616
376,103,1,5,652.1389831,1.043214371,-0.024421284,0.000502176,0.000497381,-0.017981185,-0.062717675,0.00252236,0.000117055,0.000587714,0.000146262
376,103,1,4,586.4171779,1.043214371,-0.024421284,0.000502176,0.000497381,-0.017981185,-0.062717675,0.00252236,0.000117055,0.000587714,0.000146262
376,103,1,2,907.6891892,1.043214371,-0.024421284,0.000502176,0.000497381,-0.017981185,-0.062717675,0.00252236,0.000117055,0.000587714,0.000146262
376,103,1,3,996.0652174,1.043214371,-0.024421284,0.000502176,0.000497381,-0.017981185,-0.062717675,0.00252236,0.000117055,0.000587714,0.000146262
376,103,1,1,746.0810811,1.043214371,-0.024421284,0.000502176,0.000497381,-0.017981185,-0.062717675,0.00252236,0.000117055,0.000587714,0.000146262
376,103,2,5,656.1355932,0.000502176,0.000497381,1.043214371,-0.024421284,0.00716214,0.026260168,-0.017172184,-0.001226926,-0.000514059,-0.000107329
376,103,2,4,588.2515337,0.000502176,0.000497381,1.043214371,-0.024421284,0.00716214,0.026260168,-0.017172184,-0.001226926,-0.000514059,-0.000107329
376,103,2,2,907.8783784,0.000502176,0.000497381,1.043214371,-0.024421284,0.00716214,0.026260168,-0.017172184,-0.001226926,-0.000514059,-0.000107329
376,103,2,3,986.1956522,0.000502176,0.000497381,1.043214371,-0.024421284,0.00716214,0.026260168,-0.017172184,-0.001226926,-0.000514059,-0.000107329
376,103,2,1,746.7567568,0.000502176,0.000497381,1.043214371,-0.024421284,0.00716214,0.026260168,-0.017172184,-0.001226926,-0.000514059,-0.000107329
376,104,1,5,655.4644068,0.943155994,-0.084673076,0.093233255,0.075092712,-0.012669349,-0.03282832,0.025742971,0.000171491,0.000530677,0.000150829
376,104,1,4,586.595092,0.943155994,-0.084673076,0.093233255,0.075092712,-0.012669349,-0.03282832,0.025742971,0.000171491,0.000530677,0.000150829
376,104,1,2,911.8513514,0.943155994,-0.084673076,0.093233255,0.075092712,-0.012669349,-0.03282832,0.025742971,0.000171491,0.000530677,0.000150829
376,104,1,3,999.4347826,0.943155994,-0.084673076,0.093233255,0.075092712,-0.012669349,-0.03282832,0.025742971,0.000171491,0.000530677,0.000150829
376,104,1,1,752.9189189,0.943155994,-0.084673076,0.093233255,0.075092712,-0.012669349,-0.03282832,0.025742971,0.000171491,0.000530677,0.000150829
376,104,2,5,655.2542373,0.093233255,0.075092712,0.943155994,-0.084673076,0.01647686,0.022453161,-0.021865515,-0.000802433,-0.00054808,-0.000129376
376,104,2,4,588.0490798,0.093233255,0.075092712,0.943155994,-0.084673076,0.01647686,0.022453161,-0.021865515,-0.000802433,-0.00054808,-0.000129376
376,104,2,2,906.1621622,0.093233255,0.075092712,0.943155994,-0.084673076,0.01647686,0.022453161,-0.021865515,-0.000802433,-0.00054808,-0.000129376
376,104,2,3,984.1086957,0.093233255,0.075092712,0.943155994,-0.084673076,0.01647686,0.022453161,-0.021865515,-0.000802433,-0.00054808,-0.000129376
376,104,2,1,739.4864865,0.093233255,0.075092712,0.943155994,-0.084673076,0.01647686,0.022453161,-0.021865515,-0.000802433,-0.00054808,-0.000129376
376,105,1,3,1000.717391,0.589179296,-0.208481597,0.447618185,0.197217164,-0.00672285,-0.047848112,0.012325386,0.000409848,0.000665818,0.000236462
376,105,1,2,913.6216216,0.589179296,-0.208481597,0.447618185,0.197217164,-0.00672285,-0.047848112,0.012325386,0.000409848,0.000665818,0.000236462
376,105,1,4,588.4417178,0.589179296,-0.208481597,0.447618185,0.197217164,-0.00672285,-0.047848112,0.012325386,0.000409848,0.000665818,0.000236462
376,105,1,1,755.4864865,0.589179296,-0.208481597,0.447618185,0.197217164,-0.00672285,-0.047848112,0.012325386,0.000409848,0.000665818,0.000236462
376,105,1,5,655.9728814,0.589179296,-0.208481597,0.447618185,0.197217164,-0.00672285,-0.047848112,0.012325386,0.000409848,0.000665818,0.000236462
376,105,2,3,980.3043478,0.447618185,0.197217164,0.589179296,-0.208481597,0.016735927,-0.00792763,-0.014944219,-0.000754626,-0.000414468,-0.000329781
376,105,2,2,909.3513514,0.447618185,0.197217164,0.589179296,-0.208481597,0.016735927,-0.00792763,-0.014944219,-0.000754626,-0.000414468,-0.000329781
376,105,2,4,587.2699387,0.447618185,0.197217164,0.589179296,-0.208481597,0.016735927,-0.00792763,-0.014944219,-0.000754626,-0.000414468,-0.000329781
376,105,2,1,744.8648649,0.447618185,0.197217164,0.589179296,-0.208481597,0.016735927,-0.00792763,-0.014944219,-0.000754626,-0.000414468,-0.000329781
376,105,2,5,657.2576271,0.447618185,0.197217164,0.589179296,-0.208481597,0.016735927,-0.00792763,-0.014944219,-0.000754626,-0.000414468,-0.000329781
376,106,1,1,754.8918919,0.195249719,-0.185140945,0.82896772,0.168192529,-0.007981759,0.001144925,0.020696095,0.00026415,0.000573753,0.000395332
376,106,1,5,653.4576271,0.195249719,-0.185140945,0.82896772,0.168192529,-0.007981759,0.001144925,0.020696095,0.00026415,0.000573753,0.000395332
376,106,1,4,587.1411043,0.195249719,-0.185140945,0.82896772,0.168192529,-0.007981759,0.001144925,0.020696095,0.00026415,0.000573753,0.000395332
376,106,1,3,1001.478261,0.195249719,-0.185140945,0.82896772,0.168192529,-0.007981759,0.001144925,0.020696095,0.00026415,0.000573753,0.000395332
376,106,1,2,916.2972973,0.195249719,-0.185140945,0.82896772,0.168192529,-0.007981759,0.001144925,0.020696095,0.00026415,0.000573753,0.000395332
376,106,2,1,753.027027,0.82896772,0.168192529,0.195249719,-0.185140945,0.022541207,0.051623652,0.020880477,-0.000979564,-0.000386896,-0.000148418
376,106,2,5,661.3254237,0.82896772,0.168192529,0.195249719,-0.185140945,0.022541207,0.051623652,0.020880477,-0.000979564,-0.000386896,-0.000148418
376,106,2,4,590.3742331,0.82896772,0.168192529,0.195249719,-0.185140945,0.022541207,0.051623652,0.020880477,-0.000979564,-0.000386896,-0.000148418
376,106,2,3,988.0217391,0.82896772,0.168192529,0.195249719,-0.185140945,0.022541207,0.051623652,0.020880477,-0.000979564,-0.000386896,-0.000148418
376,106,2,2,914.9054054,0.82896772,0.168192529,0.195249719,-0.185140945,0.022541207,0.051623652,0.020880477,-0.000979564,-0.000386896,-0.000148418
376,107,1,4,583.5828221,-0.04140138,-0.096041601,1.052272945,0.080381455,-0.005160415,-0.020727756,0.017582276,0.000444172,0.000375718,0.000370883
376,107,1,5,652.9694915,-0.04140138,-0.096041601,1.052272945,0.080381455,-0.005160415,-0.020727756,0.017582276,0.000444172,0.000375718,0.000370883
376,107,1,3,1006.478261,-0.04140138,-0.096041601,1.052272945,0.080381455,-0.005160415,-0.020727756,0.017582276,0.000444172,0.000375718,0.000370883
376,107,1,1,753.0810811,-0.04140138,-0.096041601,1.052272945,0.080381455,-0.005160415,-0.020727756,0.017582276,0.000444172,0.000375718,0.000370883
376,107,1,2,911.1081081,-0.04140138,-0.096041601,1.052272945,0.080381455,-0.005160415,-0.020727756,0.017582276,0.000444172,0.000375718,0.000370883
376,107,2,4,593.7730061,1.052272945,0.080381455,-0.04140138,-0.096041601,0.01113193,0.018438013,0.005833512,-0.000510888,-0.000259343,-0.000203907
376,107,2,5,662.0915254,1.052272945,0.080381455,-0.04140138,-0.096041601,0.01113193,0.018438013,0.005833512,-0.000510888,-0.000259343,-0.000203907
376,107,2,3,993.7826087,1.052272945,0.080381455,-0.04140138,-0.096041601,0.01113193,0.018438013,0.005833512,-0.000510888,-0.000259343,-0.000203907
376,107,2,1,756.7837838,1.052272945,0.080381455,-0.04140138,-0.096041601,0.01113193,0.018438013,0.005833512,-0.000510888,-0.000259343,-0.000203907
376,107,2,2,915.9864865,1.052272945,0.080381455,-0.04140138,-0.096041601,0.01113193,0.018438013,0.005833512,-0.000510888,-0.000259343,-0.000203907
376,108,1,4,584.4478528,-0.132398887,-0.030189172,1.135272346,0.01736665,-0.000786514,-0.00434315,0.022107654,0.00027139,0.000304902,0.000350651
376,108,1,5,652.3118644,-0.132398887,-0.030189172,1.135272346,0.01736665,-0.000786514,-0.00434315,0.022107654,0.00027139,0.000304902,0.000350651
376,108,1,3,1003.891304,-0.132398887,-0.030189172,1.135272346,0.01736665,-0.000786514,-0.00434315,0.022107654,0.00027139,0.000304902,0.000350651
376,108,1,2,912.9459459,-0.132398887,-0.030189172,1.135272346,0.01736665,-0.000786514,-0.00434315,0.022107654,0.00027139,0.000304902,0.000350651
376,108,1,1,750.8378378,-0.132398887,-0.030189172,1.135272346,0.01736665,-0.000786514,-0.00434315,0.022107654,0.00027139,0.000304902,0.000350651
376,108,2,4,591.5153374,1.135272346,0.01736665,-0.132398887,-0.030189172,0.018868818,0.002545789,-0.006164788,-0.000428439,-0.000230592,-0.000246933
376,108,2,5,662.359322,1.135272346,0.01736665,-0.132398887,-0.030189172,0.018868818,0.002545789,-0.006164788,-0.000428439,-0.000230592,-0.000246933
376,108,2,3,991.1956522,1.135272346,0.01736665,-0.132398887,-0.030189172,0.018868818,0.002545789,-0.006164788,-0.000428439,-0.000230592,-0.000246933
376,108,2,2,915.2972973,1.135272346,0.01736665,-0.132398887,-0.030189172,0.018868818,0.002545789,-0.006164788,-0.000428439,-0.000230592,-0.000246933
376,108,2,1,754.8648649,1.135272346,0.01736665,-0.132398887,-0.030189172,0.018868818,0.002545789,-0.006164788,-0.000428439,-0.000230592,-0.000246933
376,109,1,5,651.7559322,-0.14119336,0.003825001,1.140266523,-0.014774416,-0.001922481,-0.038742859,0.000611649,0.000380219,0.000269324,0.000279897
376,109,1,3,1001.543478,-0.14119336,0.003825001,1.140266523,-0.014774416,-0.001922481,-0.038742859,0.000611649,0.000380219,0.000269324,0.000279897
376,109,1,2,911.4594595,-0.14119336,0.003825001,1.140266523,-0.014774416,-0.001922481,-0.038742859,0.000611649,0.000380219,0.000269324,0.000279897
376,109,1,4,584.202454,-0.14119336,0.003825001,1.140266523,-0.014774416,-0.001922481,-0.038742859,0.000611649,0.000380219,0.000269324,0.000279897
376,109,1,1,748.027027,-0.14119336,0.003825001,1.140266523,-0.014774416,-0.001922481,-0.038742859,0.000611649,0.000380219,0.000269324,0.000279897
376,109,2,5,661.5389831,1.140266523,-0.014774416,-0.14119336,0.003825001,0.026016026,0.012376934,0.019830805,-0.00050184,-0.000345933,-0.000259544
376,109,2,3,989.1521739,1.140266523,-0.014774416,-0.14119336,0.003825001,0.026016026,0.012376934,0.019830805,-0.00050184,-0.000345933,-0.000259544
376,109,2,2,915.5540541,1.140266523,-0.014774416,-0.14119336,0.003825001,0.026016026,0.012376934,0.019830805,-0.00050184,-0.000345933,-0.000259544
376,109,2,4,593.4417178,1.140266523,-0.014774416,-0.14119336,0.003825001,0.026016026,0.012376934,0.019830805,-0.00050184,-0.000345933,-0.000259544
376,109,2,1,753.1081081,1.140266523,-0.014774416,-0.14119336,0.003825001,0.026016026,0.012376934,0.019830805,-0.00050184,-0.000345933,-0.000259544
376,11,1,3,1005.108696,0.82896772,0.168192529,0,0,0.015141803,0.050337678,-0.0089315,-0.000212744,-0.000183788,5.84E-05
376,11,1,2,915.9459459,0.82896772,0.168192529,0,0,0.015141803,0.050337678,-0.0089315,-0.000212744,-0.000183788,5.84E-05
376,11,1,4,587.3006135,0.82896772,0.168192529,0,0,0.015141803,0.050337678,-0.0089315,-0.000212744,-0.000183788,5.84E-05
376,11,1,1,757.0540541,0.82896772,0.168192529,0,0,0.015141803,0.050337678,-0.0089315,-0.000212744,-0.000183788,5.84E-05
376,11,1,5,655.8440678,0.82896772,0.168192529,0,0,0.015141803,0.050337678,-0.0089315,-0.000212744,-0.000183788,5.84E-05
376,11,2,3,980.7826087,0,0,0.82896772,0.168192529,-0.03052784,0.03935826,-0.014264019,-0.001528836,0.000756244,0.00045578
376,11,2,2,899.4324324,0,0,0.82896772,0.168192529,-0.03052784,0.03935826,-0.014264019,-0.001528836,0.000756244,0.00045578
376,11,2,4,583.2147239,0,0,0.82896772,0.168192529,-0.03052784,0.03935826,-0.014264019,-0.001528836,0.000756244,0.00045578
376,11,2,1,743.6756757,0,0,0.82896772,0.168192529,-0.03052784,0.03935826,-0.014264019,-0.001528836,0.000756244,0.00045578
376,11,2,5,651.1694915,0,0,0.82896772,0.168192529,-0.03052784,0.03935826,-0.014264019,-0.001528836,0.000756244,0.00045578
376,110,1,2,913.0540541,-0.113502332,0.017360968,1.111258609,-0.02728702,0.000132263,-0.019463383,0.013018826,0.000439254,0.000258834,0.000287804
376,110,1,1,749.5405405,-0.113502332,0.017360968,1.111258609,-0.02728702,0.000132263,-0.019463383,0.013018826,0.000439254,0.000258834,0.000287804
376,110,1,3,1000.782609,-0.113502332,0.017360968,1.111258609,-0.02728702,0.000132263,-0.019463383,0.013018826,0.000439254,0.000258834,0.000287804
376,110,1,5,652.8474576,-0.113502332,0.017360968,1.111258609,-0.02728702,0.000132263,-0.019463383,0.013018826,0.000439254,0.000258834,0.000287804
376,110,1,4,583.5092025,-0.113502332,0.017360968,1.111258609,-0.02728702,0.000132263,-0.019463383,0.013018826,0.000439254,0.000258834,0.000287804
376,110,2,2,915.5675676,1.111258609,-0.02728702,-0.113502332,0.017360968,0.015038384,0.028034243,0.028105375,-0.00083877,-0.000428832,-0.000240199
376,110,2,1,753.8648649,1.111258609,-0.02728702,-0.113502332,0.017360968,0.015038384,0.028034243,0.028105375,-0.00083877,-0.000428832,-0.000240199
376,110,2,3,993,1.111258609,-0.02728702,-0.113502332,0.017360968,0.015038384,0.028034243,0.028105375,-0.00083877,-0.000428832,-0.000240199
376,110,2,5,662.9830508,1.111258609,-0.02728702,-0.113502332,0.017360968,0.015038384,0.028034243,0.028105375,-0.00083877,-0.000428832,-0.000240199
376,110,2,4,594.0920245,1.111258609,-0.02728702,-0.113502332,0.017360968,0.015038384,0.028034243,0.028105375,-0.00083877,-0.000428832,-0.000240199
376,111,1,5,652.5050847,-0.076660214,0.019023598,1.074442594,-0.028429828,0.001026124,-0.032852879,0.024510151,0.000507745,0.000240631,0.000312179
376,111,1,4,584.809816,-0.076660214,0.019023598,1.074442594,-0.028429828,0.001026124,-0.032852879,0.024510151,0.000507745,0.000240631,0.000312179
376,111,1,2,912.0540541,-0.076660214,0.019023598,1.074442594,-0.028429828,0.001026124,-0.032852879,0.024510151,0.000507745,0.000240631,0.000312179
376,111,1,1,750.0810811,-0.076660214,0.019023598,1.074442594,-0.028429828,0.001026124,-0.032852879,0.024510151,0.000507745,0.000240631,0.000312179
376,111,1,3,1002.391304,-0.076660214,0.019023598,1.074442594,-0.028429828,0.001026124,-0.032852879,0.024510151,0.000507745,0.000240631,0.000312179
376,111,2,5,664.6949153,1.074442594,-0.028429828,-0.076660214,0.019023598,0.031982502,0.013509996,-0.003034178,-0.000819773,-0.000682484,-0.0003744
376,111,2,4,595.6809816,1.074442594,-0.028429828,-0.076660214,0.019023598,0.031982502,0.013509996,-0.003034178,-0.000819773,-0.000682484,-0.0003744
376,111,2,2,916.4864865,1.074442594,-0.028429828,-0.076660214,0.019023598,0.031982502,0.013509996,-0.003034178,-0.000819773,-0.000682484,-0.0003744
376,111,2,1,753.4594595,1.074442594,-0.028429828,-0.076660214,0.019023598,0.031982502,0.013509996,-0.003034178,-0.000819773,-0.000682484,-0.0003744
376,111,2,3,991.6086957,1.074442594,-0.028429828,-0.076660214,0.019023598,0.031982502,0.013509996,-0.003034178,-0.000819773,-0.000682484,-0.0003744
376,112,1,5,651.2644068,-0.04459684,0.015469933,1.043214371,-0.024421284,-0.014252441,-0.060849349,0.021250463,0.000902531,0.000437007,0.000227955
376,112,1,4,585.196319,-0.04459684,0.015469933,1.043214371,-0.024421284,-0.014252441,-0.060849349,0.021250463,0.000902531,0.000437007,0.000227955
376,112,1,1,753.6756757,-0.04459684,0.015469933,1.043214371,-0.024421284,-0.014252441,-0.060849349,0.021250463,0.000902531,0.000437007,0.000227955
376,112,1,2,913.1621622,-0.04459684,0.015469933,1.043214371,-0.024421284,-0.014252441,-0.060849349,0.021250463,0.000902531,0.000437007,0.000227955
376,112,1,3,1001.891304,-0.04459684,0.015469933,1.043214371,-0.024421284,-0.014252441,-0.060849349,0.021250463,0.000902531,0.000437007,0.000227955
376,112,2,5,662.4576271,1.043214371,-0.024421284,-0.04459684,0.015469933,0.050725003,0.068610122,0.054570286,-0.000487301,-0.000628394,-0.000519011
376,112,2,4,595.5460123,1.043214371,-0.024421284,-0.04459684,0.015469933,0.050725003,0.068610122,0.054570286,-0.000487301,-0.000628394,-0.000519011
376,112,2,1,758.8648649,1.043214371,-0.024421284,-0.04459684,0.015469933,0.050725003,0.068610122,0.054570286,-0.000487301,-0.000628394,-0.000519011
376,112,2,2,914.7432432,1.043214371,-0.024421284,-0.04459684,0.015469933,0.050725003,0.068610122,0.054570286,-0.000487301,-0.000628394,-0.000519011
376,112,2,3,989.9130435,1.043214371,-0.024421284,-0.04459684,0.015469933,0.050725003,0.068610122,0.054570286,-0.000487301,-0.000628394,-0.000519011
376,113,1,5,652.7694915,0.069675153,0.084715513,0.943155994,-0.084673076,-0.003710841,-0.059080144,-0.007576919,0.000661005,0.000425361,0.000196833
376,113,1,1,761.6756757,0.069675153,0.084715513,0.943155994,-0.084673076,-0.003710841,-0.059080144,-0.007576919,0.000661005,0.000425361,0.000196833
376,113,1,4,586.1411043,0.069675153,0.084715513,0.943155994,-0.084673076,-0.003710841,-0.059080144,-0.007576919,0.000661005,0.000425361,0.000196833
376,113,1,3,1002.391304,0.069675153,0.084715513,0.943155994,-0.084673076,-0.003710841,-0.059080144,-0.007576919,0.000661005,0.000425361,0.000196833
376,113,1,2,915.4189189,0.069675153,0.084715513,0.943155994,-0.084673076,-0.003710841,-0.059080144,-0.007576919,0.000661005,0.000425361,0.000196833
376,113,2,5,666.0135593,0.943155994,-0.084673076,0.069675153,0.084715513,0.011427174,-0.253533253,-0.089442737,0.001376453,-0.000800687,-0.000704692
376,113,2,1,756.2162162,0.943155994,-0.084673076,0.069675153,0.084715513,0.011427174,-0.253533253,-0.089442737,0.001376453,-0.000800687,-0.000704692
376,113,2,4,596.4539877,0.943155994,-0.084673076,0.069675153,0.084715513,0.011427174,-0.253533253,-0.089442737,0.001376453,-0.000800687,-0.000704692
376,113,2,3,996.826087,0.943155994,-0.084673076,0.069675153,0.084715513,0.011427174,-0.253533253,-0.089442737,0.001376453,-0.000800687,-0.000704692
376,113,2,2,915.4459459,0.943155994,-0.084673076,0.069675153,0.084715513,0.011427174,-0.253533253,-0.089442737,0.001376453,-0.000800687,-0.000704692
376,114,1,1,762.7567568,0.436547379,0.202511741,0.589179296,-0.208481597,-0.009767733,-0.026353467,0.0262746,0.000542728,0.000464718,0.000118405
376,114,1,4,589.3190184,0.436547379,0.202511741,0.589179296,-0.208481597,-0.009767733,-0.026353467,0.0262746,0.000542728,0.000464718,0.000118405
376,114,1,2,918.3918919,0.436547379,0.202511741,0.589179296,-0.208481597,-0.009767733,-0.026353467,0.0262746,0.000542728,0.000464718,0.000118405
376,114,1,3,1008.304348,0.436547379,0.202511741,0.589179296,-0.208481597,-0.009767733,-0.026353467,0.0262746,0.000542728,0.000464718,0.000118405
376,114,1,5,656.2101695,0.436547379,0.202511741,0.589179296,-0.208481597,-0.009767733,-0.026353467,0.0262746,0.000542728,0.000464718,0.000118405
376,114,2,1,750.4054054,0.589179296,-0.208481597,0.436547379,0.202511741,0.067899737,0.04491877,0.155575803,0.001257227,-0.00110532,-0.000840404
376,114,2,4,593.2392638,0.589179296,-0.208481597,0.436547379,0.202511741,0.067899737,0.04491877,0.155575803,0.001257227,-0.00110532,-0.000840404
376,114,2,2,909.2297297,0.589179296,-0.208481597,0.436547379,0.202511741,0.067899737,0.04491877,0.155575803,0.001257227,-0.00110532,-0.000840404
376,114,2,3,979.9782609,0.589179296,-0.208481597,0.436547379,0.202511741,0.067899737,0.04491877,0.155575803,0.001257227,-0.00110532,-0.000840404
